InductedToHallOfFame,OnHallOfFameBallot,FullPlayerName,YearsPlayed,AB,R,H,Doubles,Triples,HR,RBI,SB,BattingAverage,SluggingPct,AllStarAppearances,TB,TotalPlayerAwards,LastYearPlayed,ID
FALSE,FALSE,Bill McCarthy,2,11,1,1,0,0,0,0,0,.091,.091,0,1,0,1907,mccarbi01
FALSE,FALSE,Jerry Hurley,2,23,1,1,0,0,0,0,1,.043,.043,0,1,0,1907,hurleje02
FALSE,FALSE,Pete Lamer,2,11,2,2,0,0,0,0,0,.182,.182,0,2,0,1907,lamerpe01
FALSE,FALSE,Pug Bennett,2,919,86,228,24,9,1,55,27,.248,.297,0,273,0,1907,bennepu01
FALSE,FALSE,Frank Burke,2,138,8,26,1,2,0,9,4,.188,.225,0,31,0,1907,burkefr01
FALSE,FALSE,Sam Brown,2,439,29,88,12,1,0,34,4,.200,.232,0,102,0,1907,brownsa01
FALSE,FALSE,Forrest Crawford,2,167,8,35,3,1,0,14,1,.210,.240,0,40,0,1907,crawffo01
FALSE,FALSE,Matty Fitzgerald,2,21,3,6,1,0,0,3,1,.286,.333,0,7,0,1907,fitzgma01
FALSE,FALSE,Izzy Hoffman,2,116,18,27,4,1,0,4,2,.233,.284,0,33,0,1907,hoffmiz01
FALSE,FALSE,Jack Himes,2,196,13,48,5,2,0,14,4,.245,.291,0,57,0,1906,himesja01
FALSE,FALSE,John Godwin,2,236,15,50,3,1,0,25,9,.212,.233,0,55,0,1906,godwijo01
FALSE,FALSE,Rube DeGroff,2,60,4,14,2,1,0,5,1,.233,.300,0,18,0,1906,degroru01
FALSE,FALSE,Ben Koehler,2,722,82,168,15,7,2,62,31,.233,.281,0,203,0,1906,koehlbe01
FALSE,FALSE,Joe McCarthy,2,39,3,9,2,0,0,2,0,.231,.282,0,11,0,1906,mccarjo02
FALSE,FALSE,Joe Marshall,2,118,4,21,2,4,0,9,0,.178,.263,0,31,0,1906,marshjo01
FALSE,FALSE,Chris Lindsay,2,828,97,200,30,3,0,67,28,.242,.285,0,236,0,1906,lindsch01
FALSE,FALSE,John O'Neill,2,746,77,181,15,2,2,42,41,.243,.276,0,206,0,1906,oneilbi01
FALSE,FALSE,Tommy Raub,2,162,15,41,5,6,0,9,5,.253,.358,0,58,0,1906,raubto01
FALSE,FALSE,Ike Rockenfield,2,411,43,91,16,0,0,24,11,.221,.260,0,107,0,1906,rockeik01
FALSE,FALSE,Allie Strobel,2,336,29,66,10,3,1,26,2,.196,.253,0,85,0,1906,strobal01
FALSE,FALSE,Johnny Siegle,2,124,13,25,3,4,1,15,0,.202,.315,0,39,0,1906,siegljo01
FALSE,FALSE,Red Owens,2,189,14,37,6,2,1,21,1,.196,.265,0,50,0,1905,owensre01
FALSE,FALSE,Jim Mullen,2,375,37,74,10,8,1,26,12,.197,.275,0,103,0,1905,mulliji01
FALSE,FALSE,Bill Lauterborn,2,269,18,56,3,1,0,11,2,.208,.227,0,61,0,1905,lautebi01
FALSE,FALSE,Bob Hall,2,369,33,75,8,1,2,32,13,.203,.247,0,91,0,1905,hallbo01
FALSE,FALSE,Harry Cassady,2,74,9,13,0,0,0,4,2,.176,.176,0,13,0,1905,cassaha01
FALSE,FALSE,Joe Cassidy,2,1157,130,264,28,23,2,76,40,.228,.297,0,344,0,1905,cassijo02
FALSE,FALSE,Wirt Cannell,2,913,84,221,19,5,0,54,27,.242,.274,0,250,0,1905,canneri01
FALSE,FALSE,Jack Burns,2,53,5,12,0,0,0,4,1,.226,.226,0,12,0,1904,burnsja01
FALSE,FALSE,Monte Beville,2,454,39,92,21,2,0,44,6,.203,.258,0,117,0,1904,bevilmo01
FALSE,FALSE,Elmer Bliss,2,4,0,0,0,0,0,0,0,.000,.000,0,0,0,1904,blissel01
FALSE,FALSE,Hugh Hill,2,94,13,21,2,1,3,4,3,.223,.362,0,34,0,1904,hillhu02
FALSE,FALSE,Lefty Herring,2,47,4,9,1,0,0,2,0,.191,.213,0,10,0,1904,herrile01
FALSE,FALSE,Jack Gilbert,2,96,13,23,0,0,0,4,5,.240,.240,0,23,0,1904,gilbeja01
FALSE,FALSE,Pat Hynes,2,257,23,60,7,3,0,15,3,.233,.284,0,73,0,1904,hynespa01
FALSE,FALSE,Fred Holmes,2,3,1,1,1,0,0,0,0,.333,.667,0,2,0,1904,holmefr01
FALSE,FALSE,Dutch Jordan,2,519,48,108,21,3,0,40,16,.208,.260,0,135,0,1904,jordadu01
FALSE,FALSE,John Rudolph,2,4,0,1,0,0,0,0,0,.250,.250,0,1,0,1904,rudoldu01
FALSE,FALSE,Pinky Swander,2,52,9,14,2,2,0,6,0,.269,.385,0,20,0,1904,swandpi01
FALSE,FALSE,Libe Washburn,2,27,2,7,0,0,0,1,1,.259,.259,0,7,0,1903,washbli01
FALSE,FALSE,John Murphy,2,25,2,6,2,0,0,2,0,.240,.320,0,8,0,1903,murphjo03
FALSE,FALSE,Jack Morrissey,2,128,19,33,2,1,0,12,3,.258,.289,0,37,0,1903,morrija01
FALSE,FALSE,Lou Gertenrich,2,6,1,1,0,0,0,0,0,.167,.167,0,1,0,1903,gertelo01
FALSE,FALSE,Paddy Greene,2,81,7,15,2,0,0,1,2,.185,.210,0,17,0,1903,greenpa01
FALSE,FALSE,Jack Hendricks,2,145,11,30,3,4,0,4,5,.207,.283,0,41,0,1903,hendrja01
FALSE,FALSE,Jim Hackett,2,372,26,86,14,8,0,40,3,.231,.312,0,116,0,1903,hackeji01
FALSE,FALSE,Pat Deisel,2,3,0,2,0,0,0,1,0,.667,.667,0,2,0,1903,deisepa01
FALSE,FALSE,Lee Fohl,2,17,3,5,1,1,0,3,0,.294,.471,0,8,0,1903,fohlle01
FALSE,FALSE,Roy Brashear,2,463,45,124,11,2,1,44,11,.268,.307,0,142,0,1903,brashro01
FALSE,FALSE,Pete Cregan,2,21,0,2,0,0,0,0,0,.095,.095,0,2,0,1903,cregape01
FALSE,FALSE,Fred Crolius,2,238,26,58,6,2,1,20,6,.244,.298,0,71,0,1902,crolifr01
FALSE,FALSE,Fred Brown,2,20,2,4,1,0,0,2,0,.200,.250,0,5,0,1902,brownfr01
FALSE,FALSE,Pete Childs,2,692,60,147,11,1,0,47,10,.212,.231,0,160,0,1902,childpe01
FALSE,FALSE,Harry Felix,2,38,3,5,0,0,0,2,0,.132,.132,0,5,0,1902,felixha01
FALSE,FALSE,Ed Glenn,2,15,1,1,0,0,0,0,1,.067,.067,0,1,0,1902,glenned02
FALSE,FALSE,John O'Connell,2,51,3,9,1,0,0,7,2,.176,.196,0,10,0,1902,oconnjo01
FALSE,FALSE,John O'Neill,2,15,0,0,0,0,0,0,0,.000,.000,0,0,0,1902,oneiljo01
FALSE,FALSE,Hal O'Hagan,2,216,19,40,5,4,0,19,14,.185,.245,0,53,0,1902,ohageha01
FALSE,FALSE,Slats Jordan,2,7,0,0,0,0,0,0,0,.000,.000,0,0,0,1902,jordasl01
FALSE,FALSE,Joe Wall,2,40,2,12,2,0,0,1,0,.300,.350,0,14,0,1902,walljo01
FALSE,FALSE,Fred Ketchum,2,83,18,23,1,0,0,7,2,.277,.289,0,24,0,1901,ketchfr01
FALSE,FALSE,Harry Lochhead,2,579,57,134,7,1,1,45,23,.231,.252,0,146,0,1901,lochhha01
FALSE,FALSE,Joe Rickert,2,66,6,11,1,2,0,1,1,.167,.242,0,16,0,1901,rickejo01
FALSE,FALSE,Frank Gatins,2,255,27,58,9,2,1,26,8,.227,.290,0,74,0,1901,gatinfr01
FALSE,FALSE,Russ Hall,2,147,15,37,2,1,0,10,1,.252,.279,0,41,0,1901,hallru01
FALSE,FALSE,George Hogreiver,2,460,86,117,18,9,2,50,48,.254,.346,0,159,0,1901,hogrige01
FALSE,FALSE,Bill Fox,2,173,13,32,2,1,0,7,9,.185,.208,0,36,0,1901,foxbi01
FALSE,FALSE,Harry Croft,2,21,1,5,0,0,0,4,0,.238,.238,0,5,0,1901,croftha01
FALSE,FALSE,Curt Bernard,2,147,20,35,2,2,0,14,3,.238,.279,0,41,0,1901,bernacu01
FALSE,FALSE,Pearce Chiles,2,449,70,132,34,9,3,99,10,.294,.430,0,193,0,1900,chilepe01
FALSE,FALSE,Charlie Frisbee,2,165,24,52,5,2,0,23,10,.315,.370,0,61,0,1900,frisbch01
FALSE,FALSE,Charlie Ziegler,2,19,2,5,0,0,0,1,0,.263,.263,0,5,0,1900,zieglch01
FALSE,FALSE,Suter Sullivan,2,617,47,148,19,3,0,67,17,.240,.280,0,173,0,1899,sullisu01
FALSE,FALSE,Bill Stuart,2,80,5,19,3,0,0,10,2,.238,.275,0,22,0,1899,stuarbi01
FALSE,FALSE,George Fox,2,60,5,12,0,2,1,5,2,.200,.317,0,19,0,1899,foxpa01
FALSE,FALSE,Pete Cassidy,2,382,39,98,15,1,3,48,11,.257,.325,0,124,0,1899,cassipe01
FALSE,FALSE,Dick Butler,2,74,7,17,0,1,0,3,2,.230,.257,0,19,0,1899,butledi01
FALSE,FALSE,John Puhl,2,11,1,2,0,0,0,1,0,.182,.182,0,2,0,1899,puhljo01
FALSE,FALSE,Art Madison,2,152,26,44,5,4,0,27,5,.289,.375,0,57,0,1899,madisar01
FALSE,FALSE,Charlie Kuhns,2,21,2,5,0,0,0,3,0,.238,.238,0,5,0,1899,kuhnsch01
FALSE,FALSE,Billy Hulen,2,407,97,100,19,7,0,41,28,.246,.327,0,133,0,1899,hulenbi01
FALSE,FALSE,Mike Mahoney,2,9,1,1,0,0,0,1,0,.111,.111,0,1,0,1898,mahonmi01
FALSE,FALSE,Mart McQuaid,2,15,1,4,2,0,0,1,1,.267,.400,0,6,0,1898,mcquama01
FALSE,FALSE,Ed Biecher,2,37,2,9,2,0,0,1,1,.243,.297,0,11,0,1898,beeched02
FALSE,FALSE,Art Ball,2,84,7,16,2,0,0,8,2,.190,.214,0,18,0,1898,ballar01
FALSE,FALSE,Sam Gillen,2,276,32,70,10,3,0,27,2,.254,.312,0,86,0,1897,gillesa01
FALSE,FALSE,Kohly Miller,2,18,2,2,0,0,0,1,0,.111,.111,0,2,0,1897,milleko01
FALSE,FALSE,John Houseman,2,293,39,74,9,7,0,25,18,.253,.331,0,97,0,1897,housejo01
FALSE,FALSE,Abbie Johnson,2,252,26,60,8,2,0,37,2,.238,.286,0,72,0,1897,johnsab02
FALSE,FALSE,Dan Lally,2,502,81,134,22,7,3,59,12,.267,.357,0,179,0,1897,lallyda01
FALSE,FALSE,Jim Rogers,2,597,82,140,17,12,3,90,20,.235,.318,0,190,0,1897,rogerji01
FALSE,FALSE,Frank Shannon,2,119,14,19,1,1,1,17,3,.160,.210,0,25,0,1896,shannfr01
FALSE,FALSE,Eddie O'Meara,2,34,6,5,0,0,0,0,0,.147,.147,0,5,0,1896,omearto01
FALSE,FALSE,Tom Morrison,2,49,6,10,1,2,0,4,0,.204,.306,0,15,0,1896,morrito02
FALSE,FALSE,Joe Harrington,2,264,47,58,5,5,3,38,5,.220,.311,0,82,0,1896,harrijo01
FALSE,FALSE,Tom Bannon,2,166,34,44,7,2,0,8,20,.265,.331,0,55,0,1896,bannoto01
FALSE,FALSE,Harry Truby,2,260,31,73,5,2,2,50,12,.281,.338,0,88,0,1896,trubyha01
FALSE,FALSE,John Shearon,2,188,16,41,1,2,0,16,9,.218,.245,0,46,0,1896,shearjo01
FALSE,FALSE,Timothy Sheehan,2,199,24,60,3,6,1,19,7,.302,.392,0,78,0,1896,sheehbi01
FALSE,FALSE,Joe Wright,2,287,35,81,12,5,1,36,8,.282,.369,0,106,0,1896,wrighjo01
FALSE,FALSE,Fred Zahner,2,98,14,21,1,2,0,10,2,.214,.265,0,26,0,1895,zahnefr01
FALSE,FALSE,Tub Welch,2,261,33,68,7,2,2,22,9,.261,.326,0,85,0,1895,welchtu01
FALSE,FALSE,Mike Trost,2,63,11,14,2,0,1,8,5,.222,.302,0,19,0,1895,trostmi01
FALSE,FALSE,Hercules Burnett,2,21,7,7,0,1,2,3,3,.333,.714,0,15,0,1895,burnehe01
FALSE,FALSE,Henry Cote,2,64,17,19,2,2,0,8,4,.297,.391,0,25,0,1895,cotehe01
FALSE,FALSE,Marty Hogan,2,141,17,34,4,4,0,18,11,.241,.326,0,46,0,1895,hoganma01
FALSE,FALSE,Bill Moran,2,136,10,20,3,1,1,14,2,.147,.206,0,28,0,1895,moranbi01
FALSE,FALSE,Dan Mahoney,2,33,3,6,0,1,0,2,0,.182,.242,0,8,0,1895,mahonda01
FALSE,FALSE,Connie Murphy,2,21,3,3,1,0,0,2,0,.143,.190,0,4,0,1894,murphco02
FALSE,FALSE,John Ricks,2,19,3,3,0,0,0,0,0,.158,.158,0,3,0,1894,ricksjo01
FALSE,FALSE,Charlie Frank,2,483,81,144,18,10,5,59,22,.298,.408,0,197,0,1894,frankch01
FALSE,FALSE,Dan Dugdale,2,174,23,39,4,2,0,18,8,.224,.270,0,47,0,1894,dugdada01
FALSE,FALSE,Art Twineham,2,175,30,55,6,1,1,27,2,.314,.377,0,66,0,1894,twinear01
FALSE,FALSE,Tom Williams,2,28,6,6,0,0,0,2,2,.214,.214,0,6,0,1893,willito01
FALSE,FALSE,Bob Glenalvin,2,311,54,88,13,4,4,38,37,.283,.389,0,121,0,1893,glenabo01
FALSE,FALSE,Jim Long,2,251,36,54,8,1,2,29,24,.215,.279,0,70,0,1893,longji01
FALSE,FALSE,Jack McMahon,2,177,26,43,7,8,1,28,3,.243,.390,0,69,0,1893,mcmahja01
FALSE,FALSE,Shorty Howe,2,69,5,14,0,0,0,6,4,.203,.203,0,14,0,1893,howesh01
FALSE,FALSE,Fred Roat,2,246,22,54,2,1,2,19,9,.220,.260,0,64,0,1892,roatfr01
FALSE,FALSE,Harry Morelock,2,17,1,1,0,0,0,0,0,.059,.059,0,1,0,1892,morelha01
FALSE,FALSE,Dan Burke,2,126,15,22,1,0,0,9,2,.175,.183,0,23,0,1892,burkeda01
FALSE,FALSE,Joe Burke,2,10,3,5,0,0,0,3,0,.500,.500,0,5,0,1891,burkejo01
FALSE,FALSE,Artie Clarke,2,569,72,122,14,10,0,70,49,.214,.274,0,156,0,1891,clarkar01
FALSE,FALSE,Howard Earl,2,513,78,127,15,5,8,68,20,.248,.343,0,176,0,1891,earlho01
FALSE,FALSE,Pat Friel,2,269,53,67,9,2,3,21,34,.249,.331,0,89,0,1891,frielpa01
FALSE,FALSE,Tom Nagle,2,169,24,42,5,1,1,12,4,.249,.308,0,52,0,1891,nagleto01
FALSE,FALSE,Al Schellhase,2,45,4,6,0,0,0,1,2,.133,.133,0,6,0,1891,schelal01
FALSE,FALSE,Cyclone Ryan,2,33,4,7,1,0,0,3,1,.212,.242,0,8,0,1891,ryancy01
FALSE,FALSE,Marty Honan,2,15,1,2,0,1,0,4,0,.133,.267,0,4,0,1891,honanma01
FALSE,FALSE,Mike Lehane,2,1023,113,218,31,12,1,108,29,.213,.270,0,276,0,1891,lehanmi01
FALSE,FALSE,John Kiley,2,58,9,12,2,2,0,0,0,.207,.310,0,18,0,1891,kileyjo01
FALSE,FALSE,Ed Mayer,2,752,73,167,27,9,1,101,27,.222,.286,0,215,0,1891,mayered01
FALSE,FALSE,Dave McKeough,2,272,42,63,6,1,0,23,14,.232,.261,0,71,0,1891,mckeoda01
FALSE,FALSE,Tim Shinnick,2,929,164,222,25,22,2,134,98,.239,.320,0,297,0,1891,shinnti01
FALSE,FALSE,Will Smalley,2,540,67,113,11,2,0,45,10,.209,.237,0,128,0,1891,smallwi01
FALSE,FALSE,Hank Simon,2,539,100,144,22,14,2,61,35,.267,.371,0,200,0,1890,simonha01
FALSE,FALSE,Jim Toy,2,583,67,123,23,5,1,63,10,.211,.273,0,159,0,1890,toyji01
FALSE,FALSE,Jake Wells,2,162,22,34,4,0,0,14,1,.210,.235,0,38,0,1890,wellsja01
FALSE,FALSE,Pete Weckbecker,2,102,17,24,1,0,0,11,7,.235,.245,0,25,0,1890,weckbpe01
FALSE,FALSE,Buck West,2,282,40,69,8,9,3,44,4,.245,.369,0,104,0,1890,westbu01
FALSE,FALSE,Dad Meek,2,18,5,6,0,0,0,2,2,.333,.333,0,6,0,1890,meekda01
FALSE,FALSE,Joe Kappel,2,223,30,51,8,1,1,22,12,.229,.287,0,64,0,1890,kappejo01
FALSE,FALSE,Joe Knight,2,505,69,156,29,8,4,69,17,.309,.422,0,213,0,1890,knighjo01
FALSE,FALSE,Billy Klusman,2,172,18,36,8,1,3,22,4,.209,.320,0,55,0,1890,klusmbi01
FALSE,FALSE,Ted Scheffler,2,539,128,128,15,7,3,38,81,.237,.308,0,166,0,1890,schefte01
FALSE,FALSE,Taylor Shafer,2,493,57,92,8,6,0,21,19,.187,.227,0,112,0,1890,shaffta01
FALSE,FALSE,John Riddle,2,122,10,15,3,1,0,5,4,.123,.164,0,20,0,1890,riddljo01
FALSE,FALSE,George Proeser,2,76,16,20,3,1,1,7,1,.263,.368,0,28,0,1890,proesge01
FALSE,FALSE,John Rainey,2,224,35,56,8,1,1,32,12,.250,.308,0,69,0,1890,rainejo01
FALSE,FALSE,Pete O'Brien,2,110,15,30,7,0,3,16,4,.273,.418,0,46,0,1890,obriepe01
FALSE,FALSE,Sam Nicholl,2,78,10,10,0,0,0,4,3,.128,.128,0,10,0,1890,nichosa01
FALSE,FALSE,Bill Higgins,2,316,45,76,8,2,0,40,8,.241,.278,0,88,0,1890,higgibi01
FALSE,FALSE,Ducky Hemp,2,117,11,25,2,2,0,5,4,.214,.265,0,31,0,1890,hempdu01
FALSE,FALSE,Spider Clark,2,405,64,106,18,3,5,47,16,.262,.358,0,145,0,1890,clarksp01
FALSE,FALSE,Peter Connell,2,45,7,9,2,1,0,3,3,.200,.289,0,13,0,1890,connepe01
FALSE,FALSE,Joe Ardner,2,415,34,88,14,2,0,39,9,.212,.255,0,106,0,1890,ardnejo01
FALSE,FALSE,Jim Banning,2,1,0,0,0,0,0,0,0,.000,.000,0,0,0,1889,banniji01
FALSE,FALSE,Ed Flanagan,2,168,23,42,12,3,1,18,4,.250,.375,0,63,0,1889,flanaed01
FALSE,FALSE,Charlie Hoover,2,268,44,67,2,5,1,26,9,.250,.306,0,82,0,1889,hoovech01
FALSE,FALSE,Harry Smith,2,132,11,29,3,1,0,7,0,.220,.258,0,34,0,1889,smithha01
FALSE,FALSE,Law Daniels,2,383,55,86,7,1,2,60,27,.225,.264,0,101,0,1888,daniela01
FALSE,FALSE,Mike Goodfellow,2,273,24,66,7,0,0,29,7,.242,.267,0,73,0,1888,goodfmi01
FALSE,FALSE,Wally Andrews,2,142,22,28,11,4,0,14,5,.197,.331,0,47,0,1888,andrewa01
FALSE,FALSE,Clarence Cross,2,164,23,37,4,1,0,5,0,.226,.262,0,43,0,1887,crosscl01
FALSE,FALSE,Jocko Flynn,2,205,40,41,6,2,4,19,9,.200,.307,0,63,0,1887,flynnjo02
FALSE,FALSE,John Meister,2,344,59,79,13,5,3,42,10,.230,.323,0,111,0,1887,meistjo01
FALSE,FALSE,Jon Morrison,2,216,33,52,6,8,1,3,0,.241,.356,0,77,0,1887,morrijo03
FALSE,FALSE,Jim Roxburgh,2,12,1,3,0,0,0,0,0,.250,.250,0,3,0,1887,roxbuji01
FALSE,FALSE,Abner Powell,2,304,53,78,13,7,0,15,4,.257,.345,0,105,0,1886,powelab01
FALSE,FALSE,George Mappes,2,33,3,6,0,1,0,0,0,.182,.242,0,8,0,1886,mappege01
FALSE,FALSE,Charlie Kelly,2,10,1,1,0,1,0,0,0,.100,.300,0,3,0,1886,kellych01
FALSE,FALSE,Frank Diven,2,12,4,2,0,0,0,0,0,.167,.167,0,2,0,1886,devinji01
FALSE,FALSE,Tom Gillen,2,126,7,22,2,0,0,4,0,.175,.190,0,24,0,1886,gilleto01
FALSE,FALSE,Bill Conway,2,18,4,2,0,0,0,3,0,.111,.111,0,2,0,1886,conwabi01
FALSE,FALSE,Jim Brown,2,110,17,27,6,2,1,0,0,.245,.364,0,40,0,1886,brownji01
FALSE,FALSE,Steve Behel,2,257,37,54,6,2,0,17,16,.210,.249,0,64,0,1886,behelst01
FALSE,FALSE,Joe Brown,2,80,8,16,1,0,0,3,0,.200,.213,0,17,0,1885,brownjo01
FALSE,FALSE,Dennis Casey,2,421,71,115,18,9,6,29,0,.273,.401,0,169,0,1885,caseyde01
FALSE,FALSE,Chub Collins,2,362,50,71,9,3,0,26,0,.196,.238,0,86,0,1885,collich01
FALSE,FALSE,Ed Gastfield,2,88,6,6,1,0,0,2,0,.068,.080,0,7,0,1885,gastfed01
FALSE,FALSE,Moxie Hengel,2,133,13,24,3,2,0,0,0,.180,.233,0,31,0,1885,henglmo01
FALSE,FALSE,Walter Hackett,2,540,79,124,22,0,1,9,0,.230,.276,0,149,0,1885,hackewa01
FALSE,FALSE,Charlie Krehmeyer,2,104,7,23,1,2,0,10,0,.221,.269,0,28,0,1885,krehmch01
FALSE,FALSE,Bill Hughes,2,65,8,9,1,1,0,1,0,.138,.185,0,12,0,1885,hughebi01
FALSE,FALSE,Harry Jacoby,2,164,23,30,3,1,1,1,0,.183,.232,0,38,0,1885,jacobha01
FALSE,FALSE,Tom Lynch,2,159,20,41,10,3,0,4,0,.258,.358,0,57,0,1885,lynchto01
FALSE,FALSE,Charlie Levis,2,390,61,88,11,4,5,0,0,.226,.313,0,122,0,1885,levisch01
FALSE,FALSE,Frank Meinke,2,344,28,56,5,7,6,24,0,.163,.270,0,93,0,1885,meinkfr01
FALSE,FALSE,Joe Miller,2,762,90,163,21,13,1,24,0,.214,.280,0,213,0,1885,millejo02
FALSE,FALSE,Jim McDonald,2,165,11,24,3,0,0,0,0,.145,.164,0,27,0,1885,mcdonji01
FALSE,FALSE,Jim Powell,2,226,28,49,8,7,0,5,0,.217,.314,0,71,0,1885,powelji01
FALSE,FALSE,Marshall Quinton,2,123,18,28,6,0,0,4,0,.228,.276,0,34,0,1885,quintma01
FALSE,FALSE,Charlie Robinson,2,120,16,29,4,1,0,4,0,.242,.292,0,35,0,1885,robinch01
FALSE,FALSE,Jerry Moore,2,133,13,35,4,1,1,10,0,.263,.331,0,44,0,1885,mooreje01
FALSE,FALSE,Frank Olin,2,177,29,56,4,2,1,0,0,.316,.379,0,67,0,1885,olinfr01
FALSE,FALSE,Dick Phelan,2,422,66,102,14,3,4,4,0,.242,.318,0,134,0,1885,pheladi01
FALSE,FALSE,Frank Siffell,2,27,3,4,1,0,0,3,0,.148,.185,0,5,0,1885,siffefr01
FALSE,FALSE,Guerdon Whiteley,2,169,18,30,2,2,1,7,0,.178,.231,0,39,0,1885,whitegu01
FALSE,FALSE,Wash Williams,2,12,0,3,0,0,0,0,0,.250,.250,0,3,0,1885,williwa01
FALSE,FALSE,Fred Wood,2,46,4,3,0,0,0,1,0,.065,.065,0,3,0,1885,woodfr01
FALSE,FALSE,Podge Weihe,2,260,30,66,13,2,4,0,0,.254,.365,0,95,0,1884,weihepo01
FALSE,FALSE,Emanuel Snyder,2,257,14,41,3,1,0,12,0,.160,.179,0,46,0,1884,snydere01
FALSE,FALSE,Bill Tierney,2,8,1,1,0,0,0,0,0,.125,.125,0,1,0,1884,tiernbi01
FALSE,FALSE,Tug Thompson,2,102,10,21,3,0,0,0,0,.206,.235,0,24,0,1884,thomptu01
FALSE,FALSE,John Tilley,2,138,9,19,4,1,0,4,0,.138,.181,0,25,0,1884,tillejo01
FALSE,FALSE,Tony Suck,2,205,21,31,2,0,0,0,0,.151,.161,0,33,0,1884,suckto01
FALSE,FALSE,Tom Morrissey,2,54,4,10,2,0,0,0,0,.185,.222,0,12,0,1884,morrito01
FALSE,FALSE,Henry Oberbeck,2,238,27,42,8,0,0,0,0,.176,.210,0,50,0,1884,oberbhe01
FALSE,FALSE,Billy Reid,2,167,25,44,5,0,0,0,0,.263,.293,0,49,0,1884,reidbi01
FALSE,FALSE,Walter Prince,2,202,23,42,3,2,1,1,0,.208,.257,0,52,0,1884,princwa01
FALSE,FALSE,Bill Schwartz,2,110,14,26,4,0,1,0,0,.236,.300,0,33,0,1884,schwabi01
FALSE,FALSE,Jerry McCormick,2,841,104,220,36,10,0,0,0,.262,.328,0,276,0,1884,mccorje01
FALSE,FALSE,Bill McCloskey,2,70,1,10,0,0,0,4,0,.143,.143,0,10,0,1884,mcclobi01
FALSE,FALSE,George Miller,2,57,10,11,2,1,0,6,0,.193,.263,0,15,0,1884,millege01
FALSE,FALSE,Ed Merrill,2,204,14,36,3,1,0,0,0,.176,.201,0,41,0,1884,merried01
FALSE,FALSE,Ri Jones,2,279,37,71,5,1,2,0,0,.254,.301,0,84,0,1884,jonesja01
FALSE,FALSE,John Humphries,2,364,34,52,3,0,0,6,0,.143,.151,0,55,0,1884,humphjo01
FALSE,FALSE,Charlie Householder,2,579,68,145,25,10,4,0,0,.250,.349,0,202,0,1884,housech02
FALSE,FALSE,Chappy Lane,2,426,52,86,16,7,4,0,0,.202,.300,0,128,0,1884,lanech01
FALSE,FALSE,Mike Lawlor,2,16,1,1,0,0,0,0,0,.063,.063,0,1,0,1884,lawlomi01
FALSE,FALSE,Bill Kienzle,2,332,84,87,16,10,0,9,0,.262,.370,0,123,0,1884,kienzbi01
FALSE,FALSE,Walt Kinzie,2,144,9,19,3,1,2,10,0,.132,.208,0,30,0,1884,kinziwa01
FALSE,FALSE,Thorny Hawkes,2,401,40,94,10,3,0,20,0,.234,.274,0,110,0,1884,hawketh01
FALSE,FALSE,Charlie Hautz,2,107,5,30,3,0,0,4,5,.280,.308,0,33,0,1884,hautzch01
FALSE,FALSE,Bill Hawes,2,504,99,128,10,7,4,9,0,.254,.325,0,164,0,1884,hawesbi01
FALSE,FALSE,Bill Geiss,2,324,24,56,11,5,2,18,0,.173,.256,0,83,0,1884,geisbi01
FALSE,FALSE,Jack Gorman,2,62,6,8,1,1,0,0,0,.129,.177,0,11,0,1884,gormaja01
FALSE,FALSE,Ben Guiney,2,12,1,1,0,0,0,0,0,.083,.083,0,1,0,1884,guinebe01
FALSE,FALSE,Ed Dundon,2,179,14,27,3,2,0,0,0,.151,.190,0,34,0,1884,dundoed01
FALSE,FALSE,Conny Doyle,2,126,11,32,6,4,0,3,0,.254,.365,0,46,0,1884,doyleco01
FALSE,FALSE,Bill Gallagher,2,80,11,11,3,1,0,0,0,.138,.200,0,16,0,1884,gallabi01
FALSE,FALSE,Tom Evers,2,431,54,99,6,1,0,0,0,.230,.248,0,107,0,1884,eversto01
FALSE,FALSE,Ed Brown,2,213,17,38,3,0,0,0,0,.178,.192,0,41,0,1884,browned01
FALSE,FALSE,Charlie Cady,2,34,4,2,1,1,0,0,0,.059,.147,0,5,0,1884,cadych01
FALSE,FALSE,Fred Andrus,2,41,9,12,3,0,0,2,0,.293,.366,0,15,0,1884,andrufr01
FALSE,FALSE,Bill Farrell,2,14,2,2,1,0,0,1,0,.143,.214,0,3,0,1883,farrebi01
FALSE,FALSE,Harry McCaffery,2,175,24,44,8,6,0,1,0,.251,.366,0,64,0,1883,mccafha01
FALSE,FALSE,Tom Loftus,2,33,3,6,0,0,0,0,0,.182,.182,0,6,0,1883,loftuto01
FALSE,FALSE,Charlie Mason,2,82,7,15,0,0,0,5,0,.183,.183,0,15,0,1883,masonch01
FALSE,FALSE,Nick Scharf,2,52,5,10,2,1,1,0,0,.192,.327,0,17,0,1883,scharni01
FALSE,FALSE,John Reccius,2,329,56,72,14,3,1,3,0,.219,.289,0,95,0,1883,reccijo01
FALSE,FALSE,Russ McKelvy,2,257,33,57,4,3,2,36,0,.222,.284,0,73,0,1882,mckelru01
FALSE,FALSE,Frank Decker,2,18,0,3,0,0,0,1,0,.167,.167,0,3,0,1882,deckefr01
FALSE,FALSE,Jake Goodman,2,293,33,75,6,5,1,27,0,.256,.321,0,94,0,1882,goodmja01
